id,host_response_rate,host_acceptance_rate,host_identity_verified,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,maximum_minimum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,is_entire_unit,location_chicago,location_kauai,has_luxury_words
439864.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,225.0,2.0,365.0,3.0,324.0,2.0,0.0,0.0,5.0,5.0,5.0,4.5,5.0,5.0,4.5,0,10.999999999999998,0.0,0.07,0,False,True,0
529242.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,225.0,2.0,365.0,3.0,318.0,3.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,10.999999999999998,0.0,0.15,0,False,True,0
900781.0000000001,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,225.0,2.0,365.0,3.0,323.0,6.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,10.999999999999998,0.0,0.21,0,False,True,0
164224.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,225.0,2.0,365.0,3.0,318.0,11.000000000000002,8.0,0.0,5.0,5.0,5.0,5.0,4.73,5.0,5.0,0,10.999999999999998,0.0,0.39000000000000007,0,False,True,0
437414.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,281.0,2.0,365.0,3.0,344.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,10.999999999999998,0.0,0.10999999999999999,0,False,True,0
572799.0,100.0,100.0,1,6.0,1.0,1.0,3.0,182.0,2.0,28.0,2.0,165.0,101.00000000000001,38.0,1.0,4.83,4.9,4.81,4.92,4.95,4.83,4.68,1,0.0,0.0,3.29,1,False,True,0
706795.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,281.0,2.0,365.0,3.0,341.0,14.0,13.0,1.0,4.93,4.64,4.93,4.86,4.71,4.71,4.71,0,10.999999999999998,0.0,0.73,0,False,True,0
123674.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,281.0,2.0,365.0,3.0,4.0,7.0,4.0,0.0,4.71,4.86,5.0,4.86,4.71,4.86,5.0,0,10.999999999999998,0.0,0.3,1,False,True,0
395243.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,281.0,2.0,365.0,3.0,344.0,12.999999999999998,8.0,0.0,4.62,4.77,4.77,4.62,4.62,5.0,4.54,0,10.999999999999998,0.0,0.5,0,False,True,0
328207.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,289.0,2.0,365.0,3.0,5.0,11.000000000000002,10.0,0.0,4.82,4.91,4.82,5.0,4.82,4.91,4.82,0,10.999999999999998,0.0,0.56,1,False,True,0
975268.0,97.0,57.99999999999999,1,8.0,3.0,2.9999999999999996,4.0,370.0,2.0,365.0,3.0,313.0,2.0,2.0,0.0,5.0,5.0,5.0,3.5,5.0,5.0,5.0,0,10.999999999999998,0.0,0.19,0,False,True,0
454722.0,97.0,57.99999999999999,1,8.0,3.0,2.9999999999999996,4.0,370.0,2.0,365.0,3.0,345.0,3.0,1.0,0.0,4.67,5.0,5.0,5.0,4.67,4.33,4.33,0,10.999999999999998,0.0,0.15,0,False,True,0
425310.0,100.0,79.0,1,3.0,1.0,1.0,2.0,248.99999999999997,2.0,365.0,2.0,44.0,56.0,19.0,3.0,4.95,4.91,4.93,4.91,4.95,4.89,4.86,0,0.0,0.0,1.86,1,False,True,0
653139.0,97.0,57.99999999999999,1,8.0,3.0,2.9999999999999996,4.0,370.0,2.0,14.0,3.0,344.0,0.0,0.0,0.0,4.833333333333334,4.890000000000001,4.943333333333333,5.0,4.943333333333333,5.0,4.776666666666667,0,10.999999999999998,0.0,0.45666666666666667,0,False,True,0
376680.0,97.0,57.99999999999999,1,8.0,3.0,2.9999999999999996,4.0,370.0,2.0,365.0,3.0,348.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,10.999999999999998,0.0,0.060000000000000005,0,False,True,0
158052.0,97.0,57.99999999999999,1,2.0,1.0,0.0,0.0,179.0,1.0,365.0,3.0,330.0,16.0,15.0,0.0,4.56,4.5,4.5,4.81,4.56,4.75,4.44,0,10.999999999999998,0.0,0.56,1,False,True,1
328913.0,97.0,57.99999999999999,1,2.0,1.0,0.0,0.0,179.0,1.0,365.0,3.0,322.0,38.0,21.0,0.0,4.5,4.32,4.5,4.61,4.47,4.58,4.45,0,10.999999999999998,0.0,1.38,0,False,True,1
867129.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,200.00000000000003,2.0,365.0,3.0,321.0,0.0,0.0,0.0,4.866666666666667,4.866666666666667,4.933333333333334,4.85,4.933333333333334,4.916666666666666,4.933333333333334,0,10.999999999999998,0.0,0.17999999999999997,1,False,True,1
840852.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,200.00000000000003,2.0,365.0,3.0,4.0,1.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,10.999999999999998,0.0,0.04,1,False,True,1
551980.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,200.00000000000003,2.0,365.0,3.0,324.0,0.0,0.0,0.0,5.0,4.666666666666666,5.0,4.5,5.0,5.0,4.5,0,10.999999999999998,0.0,0.12000000000000001,1,False,True,1
882840.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,200.00000000000003,2.0,365.0,3.0,324.0,5.0,4.0,0.0,4.6,4.6,4.8,4.8,4.8,5.0,4.8,0,10.999999999999998,0.0,0.17999999999999997,1,False,True,1
652668.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,200.00000000000003,2.0,365.0,3.0,317.0,0.0,0.0,0.0,5.0,4.666666666666666,5.0,4.666666666666666,5.0,5.0,4.333333333333334,0,10.999999999999998,0.0,0.19,1,False,True,1
771639.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,200.00000000000003,2.0,365.0,3.0,322.0,0.0,0.0,0.0,4.806666666666667,4.806666666666667,4.693333333333333,4.806666666666667,4.7666666666666675,4.806666666666667,4.693333333333333,0,10.999999999999998,0.0,0.38666666666666666,1,False,True,1
686200.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,200.00000000000003,2.0,365.0,3.0,322.0,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,10.999999999999998,0.0,0.23,1,False,True,1
386406.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,166.0,180.0,365.0,180.0,150.0,0.0,0.0,0.0,4.633333333333333,4.756666666666666,4.51,4.756666666666666,4.756666666666666,4.893333333333333,4.363333333333333,0,10.999999999999998,0.0,0.37333333333333335,1,False,True,0
537156.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,166.0,180.0,365.0,180.0,147.0,0.0,0.0,0.0,4.633333333333333,4.756666666666666,4.426666666666668,4.756666666666666,4.756666666666666,4.893333333333333,4.613333333333333,0,10.999999999999998,0.0,0.39000000000000007,1,False,True,0
866739.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,166.0,180.0,365.0,180.0,7.0,0.0,0.0,0.0,5.0,5.0,4.666666666666666,4.666666666666666,5.0,5.0,4.833333333333334,0,10.999999999999998,0.0,0.14666666666666667,1,False,True,0
576195.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,166.0,180.0,365.0,180.0,140.0,0.0,0.0,0.0,4.800000000000001,4.866666666666667,4.65,4.866666666666667,4.866666666666667,4.933333333333334,4.716666666666667,0,10.999999999999998,0.0,0.24999999999999997,1,False,True,0
210615.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,203.0,180.0,365.0,180.0,111.00000000000001,0.0,0.0,0.0,4.800000000000001,4.866666666666667,4.623333333333333,4.866666666666667,4.533333333333333,4.933333333333334,4.800000000000001,0,10.999999999999998,0.0,0.32,1,False,True,0
419369.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,200.00000000000003,2.0,365.0,3.0,324.0,0.0,0.0,0.0,4.976666666666667,4.933333333333334,4.890000000000001,4.833333333333334,4.956666666666667,4.976666666666667,4.743333333333334,0,10.999999999999998,0.0,0.5633333333333332,1,False,True,1
294380.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,244.0,2.0,365.0,3.0,341.0,0.0,0.0,0.0,4.206666666666667,4.09,3.9233333333333333,4.206666666666667,4.206666666666667,4.333333333333334,4.013333333333334,0,10.999999999999998,0.0,0.26666666666666666,1,False,True,1
101749.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,244.0,2.0,365.0,3.0,345.0,0.0,0.0,0.0,4.859999999999999,4.793333333333333,4.84,4.773333333333333,4.743333333333334,4.65,4.75,0,10.999999999999998,0.0,0.32,1,False,True,1
434550.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,244.0,2.0,365.0,3.0,346.0,0.0,0.0,0.0,4.540000000000001,4.59,4.59,4.206666666666667,4.540000000000001,4.666666666666666,4.513333333333334,0,10.999999999999998,0.0,0.22666666666666666,1,False,True,1
532696.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,244.0,2.0,365.0,3.0,345.0,0.0,0.0,0.0,4.856666666666667,4.903333333333334,4.856666666666667,4.546666666666667,4.953333333333333,4.903333333333334,4.6899999999999995,0,10.999999999999998,0.0,0.12333333333333332,1,False,True,1
809733.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,244.0,2.0,365.0,3.0,345.0,0.0,0.0,0.0,4.936666666666666,4.756666666666666,4.893333333333333,4.869999999999999,4.82,4.863333333333333,4.82,0,10.999999999999998,0.0,0.6566666666666666,1,False,True,1
168850.0,97.0,57.99999999999999,1,6.0,2.0,2.0,3.0,244.0,2.0,365.0,3.0,348.0,0.0,0.0,0.0,4.859999999999999,4.793333333333333,4.84,4.773333333333333,4.743333333333334,4.65,4.75,0,10.999999999999998,0.0,0.32,0,False,True,1
972589.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,203.0,180.0,365.0,180.0,109.0,0.0,0.0,0.0,4.800000000000001,4.7333333333333325,4.7333333333333325,5.0,4.7333333333333325,4.933333333333334,4.866666666666667,0,10.999999999999998,0.0,0.32333333333333336,1,False,True,0
324687.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,203.0,180.0,365.0,180.0,102.0,0.0,0.0,0.0,4.800000000000001,4.799999999999999,4.49,4.866666666666667,4.866666666666667,4.933333333333334,4.7333333333333325,0,10.999999999999998,0.0,0.32333333333333336,1,False,True,0
869406.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,203.0,180.0,365.0,180.0,7.0,0.0,0.0,0.0,5.0,5.0,5.0,4.333333333333334,4.890000000000001,5.0,4.890000000000001,0,10.999999999999998,0.0,0.21999999999999997,1,False,True,0
635070.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,203.0,180.0,365.0,180.0,7.0,0.0,0.0,0.0,4.883333333333333,4.82,4.833333333333334,4.640000000000001,4.826666666666666,4.936666666666666,4.786666666666667,0,10.999999999999998,0.0,0.4533333333333333,1,False,True,0
108320.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,203.0,180.0,365.0,180.0,7.0,0.0,0.0,0.0,4.736666666666666,4.786666666666667,5.0,4.953333333333333,4.903333333333334,4.786666666666667,4.833333333333334,0,10.999999999999998,0.0,0.23,1,False,True,0
814713.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,203.0,180.0,365.0,180.0,109.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,10.999999999999998,0.0,0.26,1,False,True,0
262587.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,203.0,180.0,365.0,180.0,102.0,0.0,0.0,0.0,4.800000000000001,4.799999999999999,4.49,4.866666666666667,4.866666666666667,4.933333333333334,4.7333333333333325,0,10.999999999999998,0.0,0.32333333333333336,1,False,True,0
947835.0,97.0,57.99999999999999,1,2.0,1.0,0.0,1.0,213.0,2.0,365.0,3.0,92.0,0.0,0.0,0.0,4.726666666666667,4.633333333333333,4.683333333333334,4.966666666666667,4.66,4.916666666666666,4.776666666666667,0,10.999999999999998,0.0,0.6466666666666666,1,False,True,0
214162.0,97.0,57.99999999999999,1,2.0,1.0,0.0,1.0,213.0,2.0,365.0,3.0,104.0,0.0,0.0,0.0,4.843333333333334,4.893333333333333,4.863333333333333,4.923333333333334,4.873333333333333,4.863333333333333,4.803333333333333,0,10.999999999999998,0.0,1.153333333333333,1,False,True,0
323439.0,97.0,57.99999999999999,1,2.0,1.0,0.0,1.0,213.0,180.0,365.0,180.0,92.0,5.0,5.0,0.0,4.4,4.6,4.2,4.6,4.6,4.8,4.4,0,10.999999999999998,0.0,0.42,1,False,True,0
279316.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,242.0,2.0,365.0,3.0,113.0,0.0,0.0,0.0,4.993333333333334,4.9833333333333325,4.813333333333333,4.9833333333333325,4.993333333333334,4.9833333333333325,4.653333333333334,0,10.999999999999998,0.0,0.9699999999999999,1,False,True,0
949221.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,242.0,2.0,365.0,3.0,113.0,5.0,3.0,1.0,4.4,4.2,4.2,5.0,4.2,4.8,4.6,0,10.999999999999998,0.0,0.29,0,False,True,0
429317.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,242.0,2.0,365.0,3.0,113.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,10.999999999999998,0.0,0.16,1,False,True,0
139276.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,242.0,2.0,365.0,3.0,113.0,0.0,0.0,0.0,4.833333333333334,4.333333333333334,4.556666666666667,4.666666666666666,4.5,4.5,4.333333333333334,0,10.999999999999998,0.0,0.31333333333333335,1,False,True,0
608539.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,242.0,2.0,365.0,3.0,113.0,0.0,0.0,0.0,4.933333333333334,4.85,4.903333333333334,4.893333333333333,4.83,4.946666666666667,4.57,0,10.999999999999998,0.0,0.8766666666666666,1,False,True,0
567975.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,282.0,2.0,365.0,3.0,119.0,0.0,0.0,0.0,4.916666666666666,4.790000000000001,4.8966666666666665,4.866666666666667,4.859999999999999,4.9833333333333325,4.880000000000001,0,10.999999999999998,0.0,0.49333333333333335,1,False,True,0
204033.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,282.0,2.0,365.0,3.0,104.0,3.0,3.0,0.0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,10.999999999999998,0.0,0.29,1,False,True,0
796042.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,282.0,2.0,365.0,3.0,108.0,0.0,0.0,0.0,5.0,5.0,5.0,4.666666666666666,5.0,5.0,5.0,0,10.999999999999998,0.0,0.26666666666666666,1,False,True,0
938830.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,282.0,2.0,365.0,3.0,108.0,0.0,0.0,0.0,4.800000000000001,4.7333333333333325,4.7333333333333325,5.0,4.7333333333333325,4.933333333333334,4.866666666666667,0,10.999999999999998,0.0,0.3033333333333333,1,False,True,0
849142.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,282.0,2.0,365.0,3.0,119.0,0.0,0.0,0.0,5.0,5.0,5.0,4.666666666666666,5.0,5.0,5.0,0,10.999999999999998,0.0,0.26666666666666666,1,False,True,0
180960.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,282.0,2.0,365.0,3.0,108.0,0.0,0.0,0.0,4.833333333333334,4.333333333333334,4.556666666666667,4.666666666666666,4.5,4.5,4.333333333333334,0,10.999999999999998,0.0,0.5233333333333333,1,False,True,0
577030.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,391.0,1.0,365.0,3.0,355.0,2.0,1.0,1.0,5.0,5.0,5.0,4.5,5.0,5.0,4.5,0,10.999999999999998,0.0,0.07,1,False,True,0
272102.0,97.0,57.99999999999999,1,6.0,2.0,2.0,4.0,391.0,1.0,365.0,3.0,355.0,0.0,0.0,0.0,4.173333333333334,4.066666666666666,3.85,4.1899999999999995,4.1899999999999995,4.300000000000001,3.973333333333333,0,10.999999999999998,0.0,0.61,1,False,True,0
498590.0,97.0,57.99999999999999,1,8.0,3.0,2.9999999999999996,4.0,597.0,180.0,365.0,3.0,74.0,0.0,0.0,0.0,5.0,4.9399999999999995,4.946666666666667,4.966666666666667,4.959999999999999,4.866666666666667,4.913333333333334,0,10.999999999999998,0.0,0.41333333333333333,1,False,True,0
406948.0,97.0,57.99999999999999,1,4.0,2.0,1.0,2.0,185.0,2.0,365.0,3.0,7.0,6.0,6.0,0.0,4.33,4.0,5.0,4.33,3.83,4.83,4.5,0,10.999999999999998,0.0,0.59,1,False,True,1
581112.0,97.0,57.99999999999999,1,4.0,2.0,1.0,2.0,185.0,2.0,365.0,3.0,272.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.556666666666667,0,10.999999999999998,0.0,0.15333333333333332,1,False,True,1
525528.0,97.0,57.99999999999999,1,10.0,2.0,4.0,6.0,349.0,2.0,14.0,2.0,73.0,0.0,0.0,0.0,4.859999999999999,4.74,4.833333333333334,4.903333333333334,4.8100000000000005,4.813333333333334,4.790000000000001,0,10.999999999999998,0.0,0.5766666666666668,1,False,True,1
670061.0,97.0,57.99999999999999,1,10.0,2.0,4.0,6.0,314.0,180.0,365.0,180.0,65.0,0.0,0.0,0.0,4.8966666666666665,4.906666666666666,4.893333333333333,4.926666666666668,4.98,4.51,4.76,0,10.999999999999998,0.0,0.7566666666666667,1,False,True,1
406519.0,97.0,57.99999999999999,1,4.0,1.0,1.0,1.0,181.0,1.0,365.0,3.0,272.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,10.999999999999998,0.0,0.04,0,False,True,0
201421.0,97.0,57.99999999999999,1,4.0,1.0,1.0,1.0,181.0,180.0,365.0,3.0,281.0,0.0,0.0,0.0,4.99,4.99,4.883333333333333,5.0,4.91,4.966666666666667,4.93,0,10.999999999999998,0.0,0.6166666666666667,0,False,True,0
799630.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,181.0,1.0,365.0,3.0,279.0,1.0,1.0,0.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,0,10.999999999999998,0.0,0.1,1,False,True,0
669157.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,181.0,1.0,365.0,3.0,277.0,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0,10.999999999999998,0.0,0.2,0,False,True,0
734157.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,181.0,1.0,365.0,3.0,273.0,3.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0,10.999999999999998,0.0,0.10999999999999999,0,False,True,0
405892.0,100.0,99.0,1,4.0,1.0,1.0,2.0,290.0,1.0,1125.0,5.0,264.0,12.999999999999998,10.0,0.0,4.85,4.92,4.85,4.46,4.92,4.92,4.62,1,0.0,0.0,0.48000000000000004,1,False,True,0
328559.0,97.0,57.99999999999999,1,4.0,1.0,1.0,2.0,181.0,1.0,365.0,3.0,281.0,0.0,0.0,0.0,4.833333333333334,5.0,4.833333333333334,4.666666666666666,4.833333333333334,5.0,4.666666666666666,0,10.999999999999998,0.0,0.24666666666666665,0,False,True,0
405914.0,97.0,57.99999999999999,1,6.0,2.0,2.0,2.0,220.0,180.0,365.0,180.0,232.00000000000003,0.0,0.0,0.0,4.890000000000001,5.0,5.0,5.0,4.666666666666666,5.0,4.890000000000001,0,10.999999999999998,0.0,0.15000000000000002,0,False,True,0
190132.0,88.0,99.0,1,8.0,3.5,4.0,4.0,456.0,2.0,1125.0,12.0,223.00000000000003,5.0,1.0,0.0,4.8,5.0,5.0,5.0,4.8,4.8,4.4,1,0.0,0.0,0.17,1,False,True,1
491865.99999999994,100.0,82.0,1,2.0,1.0,0.0,1.0,236.0,180.0,1125.0,180.0,296.0,0.0,0.0,0.0,4.790000000000001,4.83,4.8533333333333335,4.856666666666667,4.696666666666667,4.6899999999999995,4.496666666666666,0,14.0,0.0,0.3500000000000001,0,False,True,0
806136.0,99.0,57.00000000000001,1,6.0,2.0,2.0,4.0,403.99999999999994,2.0,365.0,2.0,76.0,2.0,1.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,0,0.0,0.0,0.060000000000000005,1,False,True,0
293778.0,99.0,49.0,1,4.0,1.0,1.0,2.0,247.99999999999997,2.0,365.0,2.0,29.000000000000004,12.999999999999998,7.0,0.0,4.77,4.62,5.0,5.0,4.62,5.0,4.85,0,1.0,0.0,0.42,1,False,True,0
365047.0,96.0,99.0,1,4.0,1.0,2.0,2.0,255.0,3.0,30.0,7.0,311.0,39.0,19.0,2.0,4.72,4.77,4.67,4.67,4.77,4.9,4.49,1,0.0,0.0,1.31,1,False,True,0
525366.0,100.0,97.0,1,6.0,2.0,2.0,3.0,300.0,7.0,7.0,7.0,79.0,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0,0.0,0.0,0.08,1,False,True,0
636631.0,100.0,100.0,1,9.0,2.0,2.9999999999999996,6.0,543.0,3.0,365.0,10.0,338.0,12.999999999999998,6.0,0.0,3.92,4.23,4.31,4.46,4.08,4.38,4.15,1,0.0,0.0,0.45,1,False,True,0
203173.0,100.0,97.0,1,4.0,1.0,1.0,2.0,282.0,2.0,365.0,5.0,287.0,40.0,7.0,1.0,4.78,4.8,4.7,4.8,4.98,4.95,4.68,0,0.0,0.0,1.33,1,False,True,0
946975.9999999999,100.0,100.0,1,8.0,3.5,4.0,6.0,1051.0,1.0,365.0,1.0,300.0,27.0,16.0,1.0,4.96,5.0,4.96,4.96,4.89,4.93,4.93,1,0.0,0.0,1.38,1,False,True,0
122523.00000000001,100.0,99.0,0,2.0,1.0,1.0,1.0,134.0,2.0,21.0,2.0,0.0,119.0,35.0,3.0,4.9,4.93,4.93,4.89,4.96,4.87,4.67,0,0.0,0.0,3.94,1,False,True,0
836786.0,100.0,89.0,1,6.0,2.0,2.0,3.0,640.0,2.0,14.0,2.0,61.0,33.0,21.0,1.0,4.88,4.97,4.85,4.82,5.0,4.94,4.88,0,0.0,0.0,1.09,1,False,True,0
331894.0,100.0,100.0,1,4.0,2.0,2.0,3.0,118.0,1.0,1125.0,3.0,279.0,0.0,0.0,0.0,4.693333333333333,4.736666666666666,4.806666666666667,4.91,4.716666666666667,4.966666666666667,4.403333333333334,1,0.0,0.0,0.42666666666666664,1,False,True,0
707614.0,100.0,100.0,1,4.0,2.5,2.0,2.0,442.0,1.0,1125.0,3.0,260.0,0.0,0.0,0.0,4.683333333333334,4.7666666666666675,4.806666666666667,4.789999999999999,4.673333333333334,4.816666666666666,4.573333333333332,1,0.0,0.0,0.6299999999999999,1,False,True,0
126022.00000000001,100.0,100.0,1,4.0,1.5,1.0,1.0,118.0,1.0,1125.0,3.0,246.0,0.0,0.0,0.0,4.673333333333334,4.786666666666667,4.609999999999999,4.91,4.663333333333332,4.959999999999999,4.573333333333332,1,0.0,0.0,0.5133333333333333,1,False,True,1
252579.0,100.0,100.0,1,6.0,3.0,2.9999999999999996,4.0,118.0,1.0,1125.0,3.0,275.0,0.0,0.0,0.0,4.496666666666666,4.586666666666668,4.473333333333333,4.859999999999999,4.533333333333333,4.956666666666667,4.153333333333334,1,0.0,0.0,0.38666666666666677,1,False,True,0
958243.0,100.0,100.0,1,6.0,2.5,2.0,3.0,118.0,1.0,1125.0,3.0,193.00000000000003,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,0.0,0.0,0.12000000000000001,1,False,True,0
467142.00000000006,100.0,100.0,1,6.0,2.5,2.0,3.0,118.0,1.0,1125.0,3.0,7.0,0.0,0.0,0.0,4.906666666666666,4.6033333333333335,4.893333333333333,4.75,4.91,5.0,4.813333333333334,1,0.0,0.0,0.4866666666666667,1,False,True,0
475146.0,100.0,100.0,1,5.0,2.0,2.0,3.0,118.0,1.0,1125.0,3.0,110.0,0.0,0.0,0.0,4.923333333333334,4.973333333333333,4.8966666666666665,4.946666666666667,4.923333333333334,4.973333333333333,4.640000000000001,1,0.0,0.0,0.33666666666666667,1,False,True,0
229043.0,100.0,99.0,1,8.0,3.5,4.0,5.0,1037.0,1.0,1125.0,5.0,234.0,6.0,3.0,1.0,5.0,5.0,5.0,4.83,5.0,4.83,4.83,1,0.0,0.0,0.24000000000000002,1,False,True,0
966905.0000000001,100.0,98.0,1,4.0,2.0,2.0,3.0,281.0,3.0,31.0,5.0,283.0,68.0,36.0,3.0,4.96,4.97,4.94,4.87,5.0,4.87,4.85,0,0.0,0.0,3.27,1,False,True,0
619864.0,100.0,100.0,0,2.0,1.0,0.0,1.0,564.0,1.0,1125.0,1.0,296.0,23.0,0.0,0.0,4.78,4.65,4.96,5.0,4.83,4.96,4.57,1,18.0,0.0,0.56,0,False,True,0
331783.0,100.0,82.0,1,6.0,2.0,2.0,4.0,336.0,2.0,30.0,2.0,299.0,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0,14.0,0.0,0.07,0,False,True,0
531071.0,100.0,100.0,0,6.0,2.0,2.0,5.0,361.0,1.0,1125.0,2.0,176.0,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,28.0,0.0,0.21999999999999997,0,False,True,0
232614.00000000003,100.0,100.0,0,6.0,2.0,2.0,5.0,361.0,1.0,1125.0,2.0,68.0,0.0,0.0,0.0,4.776666666666667,4.776666666666667,4.890000000000001,4.666666666666666,5.0,5.0,4.556666666666667,1,28.0,0.0,0.6900000000000001,0,False,True,0
921506.0,100.0,100.0,0,6.0,2.0,2.0,5.0,527.0,1.0,1125.0,2.0,182.0,0.0,0.0,0.0,4.843333333333334,4.92,4.876666666666667,4.970000000000001,4.933333333333334,4.916666666666666,4.476666666666667,1,28.0,0.0,0.6499999999999999,0,False,True,0
374999.0,100.0,100.0,0,6.0,2.0,2.0,5.0,391.0,1.0,1125.0,2.0,165.0,0.0,0.0,0.0,4.776666666666667,4.776666666666667,4.890000000000001,4.466666666666667,4.933333333333334,5.0,4.890000000000001,1,28.0,0.0,0.7966666666666666,0,False,True,0
793828.0,100.0,100.0,0,4.0,1.0,1.0,2.0,515.0,1.0,1125.0,2.0,108.0,0.0,0.0,0.0,4.880000000000001,4.916666666666666,4.873333333333333,4.626666666666667,4.949999999999999,4.949999999999999,4.773333333333333,1,3.0,0.0,0.46,0,False,True,1
757539.0,100.0,100.0,0,8.0,2.0,2.0,3.0,821.0,1.0,1125.0,2.0,81.0,0.0,0.0,0.0,4.953333333333333,4.966666666666667,4.803333333333333,4.9833333333333325,4.9833333333333325,5.0,4.916666666666666,1,3.0,0.0,0.15333333333333332,0,False,True,1
434380.0,100.0,98.0,0,4.0,1.0,1.0,2.0,232.99999999999997,1.0,28.0,5.0,300.0,35.0,11.0,2.0,4.94,4.86,4.97,4.86,5.0,4.97,4.77,0,0.0,0.0,1.23,1,False,True,0
554714.0,100.0,100.0,1,4.0,1.5,2.0,2.0,347.0,1.0,365.0,5.0,193.00000000000003,6.0,0.0,0.0,4.83,5.0,4.83,5.0,4.83,4.83,4.5,0,0.0,0.0,0.24000000000000002,1,False,True,1
